gameID,season
14815,2020
14816,2020
14817,2020
14818,2020
14819,2020
14820,2020
14821,2020
14822,2020
14823,2020
14824,2020
14825,2020
14826,2020
14827,2020
14828,2020
14829,2020
14830,2020
14831,2020
14832,2020
14833,2020
14834,2020
14835,2020
14836,2020
14837,2020
14838,2020
14839,2020
14840,2020
14841,2020
14842,2020
14843,2020
14844,2020
14845,2020
14846,2020
14847,2020
14848,2020
14849,2020
14850,2020
14851,2020
14852,2020
14853,2020
14854,2020
14855,2020
14856,2020
14857,2020
14858,2020
14859,2020
14860,2020
14861,2020
14862,2020
14863,2020
14864,2020
14865,2020
14866,2020
14867,2020
14868,2020
14869,2020
14870,2020
14871,2020
14872,2020
14873,2020
14874,2020
14875,2020
14876,2020
14877,2020
14878,2020
14879,2020
14880,2020
14881,2020
14882,2020
14883,2020
14884,2020
14885,2020
14886,2020
14887,2020
14888,2020
14889,2020
14890,2020
14891,2020
14892,2020
14893,2020
14894,2020
14895,2020
14896,2020
14897,2020
14898,2020
14899,2020
14900,2020
14901,2020
14902,2020
14903,2020
14904,2020
14905,2020
14906,2020
14907,2020
14908,2020
14909,2020
14910,2020
14911,2020
14912,2020
14913,2020
14914,2020
14915,2020
14916,2020
14917,2020
14918,2020
14919,2020
14920,2020
14921,2020
14922,2020
14923,2020
14924,2020
14925,2020
14926,2020
14927,2020
14928,2020
14929,2020
14930,2020
14931,2020
14932,2020
14933,2020
14934,2020
14935,2020
14936,2020
14937,2020
14938,2020
14939,2020
14940,2020
14941,2020
14942,2020
14943,2020
14944,2020
14945,2020
14946,2020
14947,2020
14948,2020
14949,2020
14950,2020
14951,2020
14952,2020
14953,2020
14954,2020
14955,2020
14956,2020
14957,2020
14958,2020
14959,2020
14960,2020
14961,2020
14962,2020
14963,2020
14964,2020
14965,2020
14966,2020
14967,2020
14968,2020
14969,2020
14970,2020
14971,2020
14972,2020
14973,2020
14974,2020
14975,2020
14976,2020
14977,2020
14978,2020
14979,2020
14980,2020
14981,2020
14982,2020
14983,2020
14984,2020
14985,2020
14986,2020
14987,2020
14988,2020
14989,2020
14990,2020
14991,2020
14992,2020
14993,2020
14994,2020
14995,2020
14996,2020
14997,2020
14998,2020
14999,2020
15000,2020
15001,2020
15002,2020
15003,2020
15004,2020
15005,2020
15006,2020
15007,2020
15008,2020
15009,2020
15010,2020
15011,2020
15012,2020
15013,2020
15014,2020
15015,2020
15016,2020
15017,2020
15018,2020
15019,2020
15020,2020
15021,2020
15022,2020
15023,2020
15024,2020
15025,2020
15026,2020
15027,2020
15028,2020
15029,2020
15030,2020
15031,2020
15032,2020
15033,2020
15034,2020
15035,2020
15036,2020
15037,2020
15038,2020
15039,2020
15040,2020
15041,2020
15042,2020
15043,2020
15044,2020
15045,2020
15046,2020
15047,2020
15048,2020
15049,2020
15050,2020
15051,2020
15052,2020
15053,2020
15054,2020
15055,2020
15056,2020
15057,2020
15058,2020
15059,2020
15060,2020
15061,2020
15062,2020
15063,2020
15064,2020
15065,2020
15066,2020
15067,2020
15068,2020
15069,2020
15070,2020
15071,2020
15072,2020
15073,2020
15074,2020
15075,2020
15076,2020
15077,2020
15078,2020
15079,2020
15080,2020
15081,2020
15082,2020
15083,2020
15084,2020
15085,2020
15086,2020
15087,2020
15088,2020
15089,2020
15090,2020
15091,2020
15092,2020
15093,2020
15094,2020
15095,2020
15096,2020
15097,2020
15098,2020
15099,2020
15100,2020
15101,2020
15102,2020
15103,2020
15104,2020
15105,2020
15106,2020
15107,2020
15108,2020
15109,2020
15110,2020
15111,2020
15112,2020
15113,2020
15114,2020
15115,2020
15116,2020
15117,2020
15118,2020
15119,2020
15120,2020
15121,2020
15122,2020
15123,2020
15124,2020
15125,2020
15126,2020
15127,2020
15128,2020
15129,2020
15130,2020
15131,2020
15132,2020
15133,2020
15134,2020
15135,2020
15136,2020
15137,2020
15138,2020
15139,2020
15140,2020
15141,2020
15142,2020
15143,2020
15144,2020
15145,2020
15146,2020
15147,2020
15148,2020
15149,2020
15150,2020
15151,2020
15152,2020
15153,2020
15154,2020
15155,2020
15156,2020
15157,2020
15158,2020
15159,2020
15160,2020
15161,2020
15162,2020
15163,2020
15164,2020
15165,2020
15166,2020
15167,2020
15168,2020
15169,2020
15170,2020
15171,2020
15172,2020
15173,2020
15174,2020
15175,2020
15176,2020
15177,2020
15178,2020
15179,2020
15180,2020
15181,2020
15182,2020
15183,2020
15184,2020
15185,2020
15186,2020
15187,2020
15188,2020
15189,2020
15190,2020
15191,2020
15192,2020
15193,2020
15194,2020
15195,2020
15196,2020
15197,2020
15198,2020
15199,2020
15200,2020
15201,2020
15202,2020
15203,2020
15204,2020
15205,2020
15206,2020
15207,2020
15208,2020
15209,2020
15210,2020
15211,2020
15212,2020
15213,2020
15214,2020
15215,2020
15216,2020
15217,2020
15218,2020
15219,2020
15220,2020
15221,2020
15222,2020
15223,2020
15224,2020
15225,2020
15226,2020
15227,2020
15228,2020
15229,2020
15230,2020
15231,2020
15232,2020
15233,2020
15234,2020
15235,2020
15236,2020
15237,2020
15238,2020
15239,2020
15240,2020
15241,2020
15242,2020
15243,2020
15244,2020
15245,2020
15246,2020
15247,2020
15248,2020
15249,2020
15250,2020
15251,2020
15252,2020
15253,2020
15254,2020
15255,2020
15256,2020
15257,2020
15258,2020
15259,2020
15260,2020
15261,2020
15262,2020
15263,2020
15264,2020
15265,2020
15266,2020
15267,2020
15268,2020
15269,2020
15270,2020
15271,2020
15272,2020
15273,2020
15274,2020
15275,2020
15276,2020
15277,2020
15278,2020
15279,2020
15280,2020
15281,2020
15282,2020
15283,2020
15284,2020
15285,2020
15286,2020
15287,2020
15288,2020
15289,2020
15290,2020
15291,2020
15292,2020
15293,2020
15294,2020
15295,2020
15296,2020
15297,2020
15298,2020
15299,2020
15300,2020
15301,2020
15302,2020
15303,2020
15304,2020
15305,2020
15306,2020
15307,2020
15308,2020
15309,2020
15310,2020
15311,2020
15312,2020
15313,2020
15314,2020
15315,2020
15316,2020
15317,2020
15318,2020
15319,2020
15320,2020
15321,2020
15322,2020
15323,2020
15324,2020
15325,2020
15326,2020
15327,2020
15328,2020
15329,2020
15330,2020
15331,2020
15332,2020
15333,2020
15334,2020
15335,2020
15336,2020
15337,2020
15338,2020
15339,2020
15340,2020
15341,2020
15342,2020
15343,2020
15344,2020
15345,2020
15346,2020
15347,2020
15348,2020
15349,2020
15350,2020
15351,2020
15352,2020
15353,2020
15354,2020
15355,2020
15356,2020
15357,2020
15358,2020
15359,2020
15360,2020
15361,2020
15362,2020
15363,2020
15364,2020
15365,2020
15366,2020
15367,2020
15368,2020
15369,2020
15370,2020
15371,2020
15372,2020
15373,2020
15374,2020
15375,2020
15376,2020
15377,2020
15378,2020
15379,2020
15380,2020
15381,2020
15382,2020
15383,2020
15384,2020
15385,2020
15386,2020
15387,2020
15388,2020
15389,2020
15390,2020
15391,2020
15392,2020
15393,2020
15394,2020
15395,2020
15396,2020
15397,2020
15398,2020
15399,2020
15400,2020
15401,2020
15402,2020
15403,2020
15404,2020
15405,2020
15406,2020
15407,2020
15408,2020
15409,2020
15410,2020
15411,2020
15412,2020
15413,2020
15414,2020
15415,2020
15416,2020
15417,2020
15418,2020
15419,2020
15420,2020
15421,2020
15422,2020
15423,2020
15424,2020
15425,2020
15426,2020
15427,2020
15428,2020
15429,2020
15430,2020
15431,2020
15432,2020
15433,2020
15434,2020
15435,2020
15436,2020
15437,2020
15438,2020
15439,2020
15440,2020
15441,2020
15442,2020
15443,2020
15444,2020
15445,2020
15446,2020
15447,2020
15448,2020
15449,2020
15450,2020
15451,2020
15452,2020
15453,2020
15454,2020
15455,2020
15456,2020
15457,2020
15458,2020
15459,2020
15460,2020
15461,2020
15462,2020
15463,2020
15464,2020
15465,2020
15466,2020
15467,2020
15468,2020
15469,2020
15470,2020
15471,2020
15472,2020
15473,2020
15474,2020
15475,2020
15476,2020
15477,2020
15478,2020
15479,2020
15480,2020
15481,2020
15482,2020
15483,2020
15484,2020
15485,2020
15486,2020
15487,2020
15488,2020
15489,2020
15490,2020
15491,2020
15492,2020
15493,2020
15494,2020
15495,2020
15496,2020
15497,2020
15498,2020
15499,2020
15500,2020
15501,2020
15502,2020
15503,2020
15504,2020
15505,2020
15506,2020
15507,2020
15508,2020
15509,2020
15510,2020
15511,2020
15512,2020
15513,2020
15514,2020
15515,2020
15516,2020
15517,2020
15518,2020
15519,2020
15520,2020
15521,2020
15522,2020
15523,2020
15524,2020
15525,2020
15526,2020
15527,2020
15528,2020
15529,2020
15530,2020
15531,2020
15532,2020
15533,2020
15534,2020
15535,2020
15536,2020
15537,2020
15538,2020
15539,2020
15540,2020
15541,2020
15542,2020
15543,2020
15544,2020
15545,2020
15546,2020
15547,2020
15548,2020
15549,2020
15550,2020
15551,2020
15552,2020
15553,2020
15554,2020
15555,2020
15556,2020
15557,2020
15558,2020
15559,2020
15560,2020
15561,2020
15562,2020
15563,2020
15564,2020
15565,2020
15566,2020
15567,2020
15568,2020
15569,2020
15570,2020
15571,2020
15572,2020
15573,2020
15574,2020
15575,2020
15576,2020
15577,2020
15578,2020
15579,2020
15580,2020
15581,2020
15582,2020
15583,2020
15584,2020
15585,2020
15586,2020
15587,2020
15588,2020
15589,2020
15590,2020
15591,2020
15592,2020
15593,2020
15594,2020
15595,2020
15596,2020
15597,2020
15598,2020
15599,2020
15600,2020
15601,2020
15602,2020
15603,2020
15604,2020
15605,2020
15606,2020
15607,2020
15608,2020
15609,2020
15610,2020
15611,2020
15612,2020
15613,2020
15614,2020
15615,2020
15616,2020
15617,2020
15618,2020
15619,2020
15620,2020
15621,2020
15622,2020
15623,2020
15624,2020
15625,2020
15626,2020
15627,2020
15628,2020
15629,2020
15630,2020
15631,2020
15632,2020
15633,2020
15634,2020
15635,2020
15636,2020
15637,2020
15638,2020
15639,2020
15640,2020
15641,2020
15642,2020
15643,2020
15644,2020
15645,2020
15646,2020
15647,2020
15648,2020
15649,2020
15650,2020
15651,2020
15652,2020
15653,2020
15654,2020
15655,2020
15656,2020
15657,2020
15658,2020
15659,2020
15660,2020
15661,2020
15662,2020
15663,2020
15664,2020
15665,2020
15666,2020
15667,2020
15668,2020
15669,2020
15670,2020
15671,2020
15672,2020
15673,2020
15674,2020
15675,2020
15676,2020
15677,2020
15678,2020
15679,2020
15680,2020
15681,2020
15682,2020
15683,2020
15684,2020
15685,2020
15686,2020
15687,2020
15688,2020
15689,2020
15690,2020
15691,2020
15692,2020
15693,2020
15694,2020
15695,2020
15696,2020
15697,2020
15698,2020
15699,2020
15700,2020
15701,2020
15702,2020
15703,2020
15704,2020
15705,2020
15706,2020
15707,2020
15708,2020
15709,2020
15710,2020
15711,2020
15712,2020
15713,2020
15714,2020
15715,2020
15716,2020
15717,2020
15718,2020
15719,2020
15720,2020
15721,2020
15722,2020
15723,2020
15724,2020
15725,2020
15726,2020
15727,2020
15728,2020
15729,2020
15730,2020
15731,2020
15732,2020
15733,2020
15734,2020
15735,2020
15736,2020
15737,2020
15738,2020
15739,2020
15740,2020
15741,2020
15742,2020
15743,2020
15744,2020
15745,2020
15746,2020
15747,2020
15748,2020
15749,2020
15750,2020
15751,2020
15752,2020
15753,2020
15754,2020
15755,2020
15756,2020
15757,2020
15758,2020
15759,2020
15760,2020
15761,2020
15762,2020
15763,2020
15764,2020
15765,2020
15766,2020
15767,2020
15768,2020
15769,2020
15770,2020
15771,2020
15772,2020
15773,2020
15774,2020
15775,2020
15776,2020
15777,2020
15778,2020
15779,2020
15780,2020
15781,2020
15782,2020
15783,2020
15784,2020
15785,2020
15786,2020
15787,2020
15788,2020
15789,2020
15790,2020
15791,2020
15792,2020
15793,2020
15794,2020
15795,2020
15796,2020
15797,2020
15798,2020
15799,2020
15800,2020
15801,2020
15802,2020
15803,2020
15804,2020
15805,2020
15806,2020
15807,2020
15808,2020
15809,2020
15810,2020
15811,2020
15812,2020
15813,2020
15814,2020
15815,2020
15816,2020
15817,2020
15818,2020
15819,2020
15820,2020
15821,2020
15822,2020
15823,2020
15824,2020
15825,2020
15826,2020
15827,2020
15828,2020
15829,2020
15830,2020
15831,2020
15832,2020
15833,2020
15834,2020
15835,2020
15836,2020
15837,2020
15838,2020
15839,2020
15840,2020
15841,2020
15842,2020
15843,2020
15844,2020
15845,2020
15846,2020
15847,2020
15848,2020
15849,2020
15850,2020
15851,2020
15852,2020
15853,2020
15854,2020
15855,2020
15856,2020
15857,2020
15858,2020
15859,2020
15860,2020
15861,2020
15862,2020
15863,2020
15864,2020
15865,2020
15866,2020
15867,2020
15868,2020
15869,2020
15870,2020
15871,2020
15872,2020
15873,2020
15874,2020
15875,2020
15876,2020
15877,2020
15878,2020
15879,2020
15880,2020
15881,2020
15882,2020
15883,2020
15884,2020
15885,2020
15886,2020
15887,2020
15888,2020
15889,2020
15890,2020
15891,2020
15892,2020
15893,2020
15894,2020
15895,2020
15896,2020
15897,2020
15898,2020
15899,2020
15900,2020
15901,2020
15902,2020
15903,2020
15904,2020
15905,2020
15906,2020
15907,2020
15908,2020
15909,2020
15910,2020
15911,2020
15912,2020
15913,2020
15914,2020
15915,2020
15916,2020
15917,2020
15918,2020
15919,2020
15920,2020
15921,2020
15922,2020
15923,2020
15924,2020
15925,2020
15926,2020
15927,2020
15928,2020
15929,2020
15930,2020
15931,2020
15932,2020
15933,2020
15934,2020
15935,2020
15936,2020
15937,2020
15938,2020
15939,2020
15940,2020
15941,2020
15942,2020
15943,2020
15944,2020
15945,2020
15946,2020
15947,2020
15948,2020
15949,2020
15950,2020
15951,2020
15952,2020
15953,2020
15954,2020
15955,2020
15956,2020
15957,2020
15958,2020
15959,2020
15960,2020
15961,2020
15962,2020
15963,2020
15964,2020
15965,2020
15966,2020
15967,2020
15968,2020
15969,2020
15970,2020
15971,2020
15972,2020
15973,2020
15974,2020
15975,2020
15976,2020
15977,2020
15978,2020
15979,2020
15980,2020
15981,2020
15982,2020
15983,2020
15984,2020
15985,2020
15986,2020
15987,2020
15988,2020
15989,2020
15990,2020
15991,2020
15992,2020
15993,2020
15994,2020
15995,2020
15996,2020
15997,2020
15998,2020
15999,2020
16000,2020
16001,2020
16002,2020
16003,2020
16004,2020
16005,2020
16006,2020
16007,2020
16008,2020
16009,2020
16010,2020
16011,2020
16012,2020
16013,2020
16014,2020
16015,2020
16016,2020
16017,2020
16018,2020
16019,2020
16020,2020
16021,2020
16022,2020
16023,2020
16024,2020
16025,2020
16026,2020
16027,2020
16028,2020
16029,2020
16030,2020
16031,2020
16032,2020
16033,2020
16034,2020
16035,2020
16036,2020
16037,2020
16038,2020
16039,2020
16040,2020
16041,2020
16042,2020
16043,2020
16044,2020
16045,2020
16046,2020
16047,2020
16048,2020
16049,2020
16050,2020
16051,2020
16052,2020
16053,2020
16054,2020
16055,2020
16056,2020
16057,2020
16058,2020
16059,2020
16060,2020
16061,2020
16062,2020
16063,2020
16064,2020
16065,2020
16066,2020
16067,2020
16068,2020
16069,2020
16070,2020
16071,2020
16072,2020
16073,2020
16074,2020
16075,2020
16076,2020
16077,2020
16078,2020
16079,2020
16080,2020
16081,2020
16082,2020
16083,2020
16084,2020
16085,2020
16086,2020
16087,2020
16088,2020
16089,2020
16090,2020
16091,2020
16092,2020
16093,2020
16094,2020
16095,2020
16096,2020
16097,2020
16098,2020
16099,2020
16100,2020
16101,2020
16102,2020
16103,2020
16104,2020
16105,2020
16106,2020
16107,2020
16108,2020
16109,2020
16110,2020
16111,2020
16112,2020
16113,2020
16114,2020
16115,2020
16116,2020
16117,2020
16118,2020
16119,2020
16120,2020
16121,2020
16122,2020
16123,2020
16124,2020
16125,2020
16126,2020
16127,2020
16128,2020
16129,2020
16130,2020
16131,2020
16132,2020
16133,2020
16134,2020
16135,2020
